0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
feel,kind,like,weird,puppet,go,motion,read,book,make,salad,look,bed,run,bath,have,bodi,experi,wonder,split,second,actual,real, , , , , , , , , 
went,bed,night,feel,overwhelm,discourag,life,woke,morn,feel,blah, , , , , , , , , , , , , , , , , , , , , 
nt,have,good,day,start,feel,littl,apprehens, , , , , , , , , , , , , , , , , , , , , , , , 
like,make,feel,unsur,happen,usual,die,definit,turn,peopl, , , , , , , , , , , , , , , , , , , , , , 
feel,strang,late, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
got,e,mail,night,feel,anxious,make,want,avoid,today, , , , , , , , , , , , , , , , , , , , , , 
feel,kind,scare,cuz,m,fall,love,nt,care,cuz,nt,know,feel,nt,want,heart,new,stop, , , , , , , , , , , , , , 
feel,shi,offer,talk, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,distress,let,small,thing,pick,nasti,habit,way, , , , , , , , , , , , , , , , , , , , , , , 
gone,stage,feel,helpless,t,send,friend,request,dear,friend, , , , , , , , , , , , , , , , , , , , , , 
feel,like,idiot,say,genuin,afraid, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,lot,cooki,cutter,heroin,compris,reluct,athlet,girl,need,figur,destini, , , , , , , , , , , , , , , , , , , 
feel,shaki,definit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
start,feel,uncertain,tri,literari,agent,tri,ebook,publish,book, , , , , , , , , , , , , , , , , , , , , , 
feel,agit,sick,dang,hn, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,bodi,silent,shaken,rhythm,earth,patwa,music,cultur,undul,pace,day,life, , , , , , , , , , , , , , , , , , 
go,faster,faster,start,feel,complet,control,frighten, , , , , , , , , , , , , , , , , , , , , , , , 
return,home,work,feel,agit, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shaki,want, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,make,vulner, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
guess,feel,want,avoid,pain,confront,vulner,know,differ,offens,listen,one,self, , , , , , , , , , , , , , , , , , , 
have,hard,time,shrunk,eat,blood,sugar,dip,start,feel,shaki,stuff, , , , , , , , , , , , , , , , , , , , 
feel,littl,apprehens,feel,like,sudden,way,old,compar,mental,age, , , , , , , , , , , , , , , , , , , , , 
loos,spiritu,feel,unsur,goal,idea,basic,loos,hope,know,intern,struggl,fight,carri,marriag, , , , , , , , , , , , , , , , , 
feel,frantic,need,isol,bit,extrem, , , , , , , , , , , , , , , , , , , , , , , , , , 
bombard,manuka,honey,lemon,ton,fruit,vitamin,c,high,feel,heavi,shaki,limb,bad,attack,m, , , , , , , , , , , , , , , , 
call,alia,nicknam,hospit,feel,shi, , , , , , , , , , , , , , , , , , , , , , , , , , 
love,santa,cruz,live,campus,time,feel,tortur,cat,line,drive,mbps,line,skull, , , , , , , , , , , , , , , , , , 
feel,uncertain, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
think,time,feel,insecur, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,tortur, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
use,describ,feel,nervous,panicki, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,doubt,ill,wear,day, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,doubt,work,abl,click, , , , , , , , , , , , , , , , , , , , , , , , , , , 
didn,t,feel,afraid, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
posit,feel,uncomfort, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tend,feel,uptight,worri,look,say,clever,intellig,thing,drive,frenzi,attempt,perfect,ginger,comment,distract,faux,pas, , , , , , , , , , , , , , 
definit,feel,like,fear,place,life,write,feel,free,like,mind,land, , , , , , , , , , , , , , , , , , , , 
feel,threaten,especi,taunt,white,skin, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,scare,yrs,ol,kid,feel,excit,free,fall, , , , , , , , , , , , , , , , , , , , , , , 
fret,feel,helpless, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
think,barrier,deploy,creat,safeti,net,discuss,children,feel,pressur,stress, , , , , , , , , , , , , , , , , , , , , 
feel,anxious,everyday,lead,shift,work, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,distress,cat,have,kidney,relat,difficulti, , , , , , , , , , , , , , , , , , , , , , , , 
feel,scare,littl,brave, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
mother,serious,ill,admit,hospit, , , , , , , , , , , , , , , , , , , , , , , , , , , 
admit,walk,feel,tad,bit,insecur,nt,fit,certain,situat, , , , , , , , , , , , , , , , , , , , , , 
reach,point,long,time,ago,general,feel,uncomfort,speak,spanish,nativ,speaker,fluent,english, , , , , , , , , , , , , , , , , , 
think,feel,like,post,certain,plan,maintain,slight,frantic,breakneck,pace, , , , , , , , , , , , , , , , , , , , , 
wanna,tell,feel,m,scare, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,terrifi,come,way, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
start,feel,paranoid,like,crazi,scam, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,threaten,chang,fear,loss, , , , , , , , , , , , , , , , , , , , , , , , , , , 
miranda,keer,okayish,look,notamut,ve,experienc,fair,share,street,harass,feel,threaten, , , , , , , , , , , , , , , , , , , 
notic,feel,extrem,confus, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
go,encourag,peopl,face,tear,soon,feel,threaten,hurt, , , , , , , , , , , , , , , , , , , , , , , 
feel,languag,love,startl,strang,unfamiliar, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,use,term,describ,way,life,shaken,seper, , , , , , , , , , , , , , , , , , , , , , , 
feel,pressur,jones,stupid,neurot,daili,blog,heck,week,blog,big,commit,wanderlust,sagitarrius,scorpio,rise,gir,girl,like, , , , , , , , , , , , , 
left,feel,unsur, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,m,distress,situat,handl, , , , , , , , , , , , , , , , , , , , , , , , , , , 
think,feel,nt,need,uptight,kid,play,argu,vigor, , , , , , , , , , , , , , , , , , , , , , , 
look,kazuya,question,feel,stir,heart,saw,kazuya,look,hesit,unsur,look,face, , , , , , , , , , , , , , , , , , , 
nt,feel,nervous,anxious, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,butterfli,stomach,realiz,fear,mom,got,drive,thing, , , , , , , , , , , , , , , , , , , , , , , 
take,date,feel,feel,uproot,littl,feel,shaken,dizzi,control,feel,unsur,thought,knew,isn,t,right, , , , , , , , , , , , , , , 
move,neighborhood,juli,start,bear,feel,pretti,shaki,say,washington,univers,senior,sienna,malik, , , , , , , , , , , , , , , , , , 
slowest,nt,feel,pressur,surround, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,unsur, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,feel,nervous,morn,good,feel, , , , , , , , , , , , , , , , , , , , , , , , , , 
understand,believ,bring,even,emot,level,day,heavi,heart,wonder,feel,apprehens,even, , , , , , , , , , , , , , , , , , , 
feel,littl,shaken,perturb,bodi,day,wind,silenc,night,fast,approach,honest,hold,head,high,tomorrow,day, , , , , , , , , , , , , , , 
ill,unsur,feel,unsur,direct,head, , , , , , , , , , , , , , , , , , , , , , , , , , 
lie,bed,feel,shaki,stagger,door, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,confus,overwhelm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
think,point,feel,uncertain, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
want,don,world,genuin,feel,inhibit, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,reluct, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
realis,constant,feel,nervous,uneasi,way,caffein,system, , , , , , , , , , , , , , , , , , , , , , , , 
wast,time,feel,paranoid, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,pressur,began,scare,away, , , , , , , , , , , , , , , , , , , , , , , , , , , 
think,profession,aspir,share,career,desir,feel,peopl,want,buyer,unsur,mean, , , , , , , , , , , , , , , , , , , , 
rememb,feel,slight,intimid,speak,professor,week,ago,previous,seen,balconi,bader,theatr, , , , , , , , , , , , , , , , , , , 
feel,unsur,show, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,weird,jean,feel,like,dress,skirt,sit,pew,right, , , , , , , , , , , , , , , , , , , , , , 
don,t,blame,feel,hesit,take,prescript,medic,cope,social,anxieti, , , , , , , , , , , , , , , , , , , , , 
need,surgeri,feel,scare,victim,cri, , , , , , , , , , , , , , , , , , , , , , , , , , 
confess,feel,littl,apprehens, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
probabl,feel,bit,threaten,homosexu,peopl, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,nervous,relationship, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,pretti,shaken, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
know,s,bad,form,bit,small,piec,feel,timid,wasn,t,pleas,fact,strand,tough,didn,t,think,difficult,bite, , , , , , , , , , , , 
left,feel,confus,confid, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,frighten,spark,like,form, , , , , , , , , , , , , , , , , , , , , , , , , , , 
maaaaaaaadddd,check,stupid,cellphon,btw,love,cellphon,feel,mental,tortur,explain,new,feel,make,scream,like,screeeeeeammmmmmm,like, , , , , , , , , , , , , , 
sit,desk,yesterday,feel,restless,static,cours,vein,sudden,felt,need,creat, , , , , , , , , , , , , , , , , , , , 
feel,vulner,afraid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
want,correct,feel,shi, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,frantic,end,time,away,help,recharg,batteri,start,sedat,seren,frame,mind, , , , , , , , , , , , , , , , , , , 
kinda,feel,agit,slightest,reason, , , , , , , , , , , , , , , , , , , , , , , , , , , 
sure,s,frustrat,fact,feel,bit,vulner,violat,fact,bozo,better,time,intellig,creat,random,mischief, , , , , , , , , , , , , , , , 
woke,feel,bit,restless,think,wasn,t,go,abl,volunt,anim,sanctuari,need,rethink,plan,mayb,cut,short,time,head,differ,countri,day, , , , , , , , , 
sleep,today,feel,uncertain,futur, , , , , , , , , , , , , , , , , , , , , , , , , , , 
doubt,feel,vulner,know,essenc, , , , , , , , , , , , , , , , , , , , , , , , , , , 
think,stori,make,feel,overwhelm, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,scare,control,fat,etc, , , , , , , , , , , , , , , , , , , , , , , , , , , 
don,t,feel,pressur, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,inhibit,uncertainti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,hide,frighten,child,insid,time,grow, , , , , , , , , , , , , , , , , , , , , , , , 
experienc,moment,ach,deep,sad,feel,helpless,alter,suffer,experi, , , , , , , , , , , , , , , , , , , , , , 
feel,afraid,wear,necklac,gift,friend,famili,add,bold,proclaim,fact,children, , , , , , , , , , , , , , , , , , , , 
love,height,better,feel,don,t,understand,peopl,afraid,high,place, , , , , , , , , , , , , , , , , , , , , 
meet,friend,girl,librari,dark,walk,minut,late,kept,wait, , , , , , , , , , , , , , , , , , , , , , 
feel,like,nt,fulli,relax,wait,restless,vomit,diarrhea,cough,head, , , , , , , , , , , , , , , , , , , , , 
feel,littl,weird,compar,big,old,number,young,insecur,childlik,play,silli,feel,insid, , , , , , , , , , , , , , , , , , 
melodramat,feel,like,frantic,good,bye,friend,town, , , , , , , , , , , , , , , , , , , , , , , , 
feel,neurot,apathi,sort,dissapear, , , , , , , , , , , , , , , , , , , , , , , , , , , 
told,big,decis,told,god,nt,scream,make,feel,anxious, , , , , , , , , , , , , , , , , , , , , , 
nt,help,feel,sceptic,m,sure, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,somewhat,intimid,m,sure,d,readi,kick,got,groov, , , , , , , , , , , , , , , , , , , , , , 
feel,insecur,home, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,terrifi, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tell,curri,sit,mouth,nt,feel,uncomfort, , , , , , , , , , , , , , , , , , , , , , , , , 
start,feel,unsur,wipe,thought,mind,held,yellow,safeti,line, , , , , , , , , , , , , , , , , , , , , , 
know,feel,overwhelm,readi,learn, , , , , , , , , , , , , , , , , , , , , , , , , , , 
head,relat,workplac,irrit,tini,bit,lower,status,respons,higher,make,feel,momentarili,pressur, , , , , , , , , , , , , , , , , , 
feel,anxious,week,welcom,new,famili,member,holi,crap, , , , , , , , , , , , , , , , , , , , , , , 
feel,insecur,wear,cloth,sleev,cloth,bra,visibl, , , , , , , , , , , , , , , , , , , , , , , , 
normal,better,avoid,expens,pre,packag,product,waitros,feel,bit,shaken,park,issu,bought,extra,bit,calm,nerv, , , , , , , , , , , , , , 
feel,afraid,control,nice,backfir,horribl,ill,end,diabet,sweet,ve,eat, , , , , , , , , , , , , , , , , , , , 
feel,unsur,neutral,chang,want,chang, , , , , , , , , , , , , , , , , , , , , , , , , , 
actual,think,bike,start,surpass,term,intellig,thing,comput,feel,m,terrifi,advanc,struggl,year,thing,simpl,don,t,actual,feel,challeng,piec,metal, , , , , , , , 
feel,pressur,want,feel,cool,don,t, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,strang,mother,law,wash,laundri,fold,underwear, , , , , , , , , , , , , , , , , , , , , , , 
feel,unsur,lot,new,peopl,meet, , , , , , , , , , , , , , , , , , , , , , , , , , 
tri,tell,normal,feel,uptight,moodi,time,period,come,med, , , , , , , , , , , , , , , , , , , , , , 
feel,nt,help,feel,littl,bit,shi,dog,great,respond,dog,request,person,explain,fact,alter,loan,work, , , , , , , , , , , , , , 
hear,applaus,background,organ,walk,hand,basket,goodi,feel,uncertain,reach,accept,basket,stop,grin,ear,ear, , , , , , , , , , , , , , , 
disappoint,friend, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,bit,distress,unabl,breath,deepli,like, , , , , , , , , , , , , , , , , , , , , , , , , 
learn,opinion,suppos,feel,like,inhibit,abil,think,clear, , , , , , , , , , , , , , , , , , , , , , , 
feel,strang, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wish,secur,feel,threaten,author,higher, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,doubt,thing, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,uncomfort,unpleas,dad,taken,simpli,avoid,sake,mental,health, , , , , , , , , , , , , , , , , , , , , , 
feel,frighten,vulner,walk,approxim, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,frantic,chang,come,huge,need,kind,prepar,shop,plan, , , , , , , , , , , , , , , , , , , , , 
left,feel,confus,question,thing,god, , , , , , , , , , , , , , , , , , , , , , , , , , 
wish,knew,way,turn,brain,stop,feel,insecur, , , , , , , , , , , , , , , , , , , , , , , , 
feel,particular,vulner,figur,want,write,insid,card, , , , , , , , , , , , , , , , , , , , , , , , 
general,shi,love,ve,given,butterfli,stomach,led,stumbl,word,feel,bash,emot, , , , , , , , , , , , , , , , , , , 
think,feel,distraught, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
night,come,lingadzi,inn,heard,hyena,cri,lingadzi,jungl, , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,restless, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,work,gobbl,leav,helpless,scare, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,absolut,tortur,time, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
start,feel,thing,ashley,reluct,open,right, , , , , , , , , , , , , , , , , , , , , , , , , 
forgiv,accept,allow,feel,uncertain,applic,reveal,feel,uncertain, , , , , , , , , , , , , , , , , , , , , , , 
school,work,week,feel,bit,pressur,look,like,stuff,t, , , , , , , , , , , , , , , , , , , , , , 
high,blood,sugar,life,nt,understand,high,blood,sugar,bathroom,time,head,hurt,feel,agit,nt,concentr,fatigu, , , , , , , , , , , , , , 
feel,shi,post,photo,imperfect,shape,short,nail,rough,cuticl, , , , , , , , , , , , , , , , , , , , , , 
afraid,move,away,home,move,helsinki,studi, , , , , , , , , , , , , , , , , , , , , , , , , 
import,peopl,feel,apprehens, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,absolut,distraught,friend,situat,think,consequ,natur,miscarriag,tri,conceiv, , , , , , , , , , , , , , , , , , , , , 
look,feel,insecur, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,snow,globe,constant,shaken,move,time,chao,occur,time,stop,moment,notic, , , , , , , , , , , , , , , , , , 
feel,intimid,qualiti,reach,lot,peopl,class,draw,differ,style, , , , , , , , , , , , , , , , , , , , , , 
think,number,reason,nt,want,real,honest,feel,want,know,requir,chang,chang,fear,fear,acknowledg,nt,work, , , , , , , , , , , , , , 
feel,intimid,drive,park,lot,feel,like,nt,belong, , , , , , , , , , , , , , , , , , , , , , , 
nt,know,feel,helpless, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
scroll,news,feed,certain,person,like,feel,pressur,like, , , , , , , , , , , , , , , , , , , , , , , 
usual,feel,hesit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
came,away,experi,feel,confus,left,sour,tast,mouth, , , , , , , , , , , , , , , , , , , , , , , 
feel,uncomfort,sit,book,chais, , , , , , , , , , , , , , , , , , , , , , , , , , , 
know,individu,suffer,haunt,half,doubl,home,famili,neighbor,start,feel,watch,possibl,paranoid,feel,follow,eeri,feel,look,closet,door,bedroom,open,door,hallway, , , , , , , 
feel,shi,go,store,feel,like,waegook,t,speak,korean,gt, , , , , , , , , , , , , , , , , , , , , 
rememb,feel,scare,nervous,exit,time, , , , , , , , , , , , , , , , , , , , , , , , , , 
couldn,t,help,feel,hesit, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,vulner,like,see,public,think,oh,s,phillip,lim,skirt, , , , , , , , , , , , , , , , , , , , , 
nt,need,desir,nt,need,desir,nt,need,desir,work,machin,feel,strang,strong, , , , , , , , , , , , , , , , , , 
feel,pressur,transform,bodi,accept,communiti,bianchi,repres, , , , , , , , , , , , , , , , , , , , , , , , 
feel,weird,listen,book,hey,care, , , , , , , , , , , , , , , , , , , , , , , , , , 
read,compar,ve,feel,like,wimpi,slug, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,respons,call,centrist,timid,care,absolut, , , , , , , , , , , , , , , , , , , , , , , , 
feel,unsur,right, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,feel,intimid,felt,begin,class, , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,help,feel,helpless,n,disappoint, , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,help,feel,bit,nervous,demon,pant,buri,deep,sanitari,dispos,bin,toilet, , , , , , , , , , , , , , , , , , , 
